block_number,row,tracker,pier_label,pier_type,x,y,x_rel,y_rel
1,64,1,P1,HAP,1754.414856,1967.231506,0.520598,0.825181
1,64,1,P2,HAP,1743.764954,1967.231506,0.517438,0.825181
1,64,1,P3,HAP,1731.044861,1967.231506,0.513663,0.825181
1,64,1,P4,HAP,1718.294861,1967.231506,0.50988,0.825181
1,64,1,P5,HAP,1703.504944,1967.231506,0.505491,0.825181
1,65,1,P1,HAP,1749.944885,1960.151489,0.519271,0.822211
1,65,1,P2,HAP,1739.264954,1960.151489,0.516102,0.822211
1,65,1,P3,HAP,1726.544861,1960.151489,0.512328,0.822211
1,65,1,P4,HAP,1713.794861,1960.151489,0.508544,0.822211
1,65,1,P5,HAP,1699.004944,1960.151489,0.504156,0.822211
1,66,1,P1,HAP,1745.684875,1953.071533,0.518007,0.819241
1,66,1,P2,HAP,1735.034851,1953.071533,0.514847,0.819241
1,66,1,P3,HAP,1722.284851,1953.071533,0.511064,0.819241
1,66,1,P4,HAP,1709.56488,1953.071533,0.507289,0.819241
1,66,1,P5,HAP,1694.744934,1953.071533,0.502892,0.819241
1,67,1,P1,HAP,1741.214905,1946.021484,0.516681,0.816284
1,67,1,P2,HAP,1730.534851,1946.021484,0.513512,0.816284
1,67,1,P3,HAP,1717.81488,1946.021484,0.509737,0.816284
1,67,1,P4,HAP,1705.09491,1946.021484,0.505963,0.816284
1,67,1,P5,HAP,1690.274841,1946.021484,0.501565,0.816284
1,70,1,P1,HAP,1727.684875,1924.811523,0.512666,0.807387
1,70,1,P2,HAP,1717.034851,1924.811523,0.509506,0.807387
1,70,1,P3,HAP,1704.31488,1924.811523,0.505731,0.807387
1,70,1,P4,HAP,1691.56488,1924.811523,0.501948,0.807387
1,70,1,P5,HAP,1676.774841,1924.811523,0.497559,0.807387
1,71,1,P1,HAP,1723.214905,1917.731506,0.51134,0.804418
1,71,1,P2,HAP,1712.56488,1917.731506,0.508179,0.804418
1,71,1,P3,HAP,1699.81488,1917.731506,0.504396,0.804418
1,71,1,P4,HAP,1687.09491,1917.731506,0.500622,0.804418
1,71,1,P5,HAP,1672.274841,1917.731506,0.496224,0.804418
1,72,1,P1,SAPE,1718.174866,1910.591553,0.509844,0.801423
1,72,1,P2,SAPE,1707.554871,1910.621521,0.506693,0.801435
1,72,1,P3,SAP,1694.804871,1910.591553,0.502909,0.801423
1,72,1,P4,SAP,1679.984924,1910.621521,0.498512,0.801435
1,72,1,P5,SAP,1665.164856,1910.621521,0.494114,0.801435
1,72,1,P6,SAP,1648.304871,1910.621521,0.489111,0.801435
1,72,1,P7,SAP,1633.424866,1910.651489,0.484696,0.801448
1,72,1,P8,SAP,1616.59491,1910.651489,0.479702,0.801448
1,72,1,P9,SMP,1600.484924,1910.651489,0.474921,0.801448
1,72,1,P10,SAP,1584.434875,1910.4422,0.470159,0.80136
1,72,1,P11,SAP,1567.484924,1910.592224,0.465129,0.801423
1,72,1,P12,SAP,1552.754944,1910.532227,0.460758,0.801398
1,72,1,P13,SAP,1535.774963,1910.532227,0.45572,0.801398
1,72,1,P14,SAP,1520.984924,1910.562195,0.451331,0.80141
1,72,1,P15,SAP,1506.164856,1910.502197,0.446933,0.801385
1,72,1,P16,SAP,1493.444885,1910.4422,0.443159,0.80136
1,72,1,P17,SAPEND,1482.82489,1910.4422,0.440007,0.80136
1,73,1,P1,SAPE,1713.704895,1903.511475,0.508518,0.798453
1,73,1,P2,SAPE,1703.054871,1903.541504,0.505358,0.798465
1,73,1,P3,SAP,1690.3349,1903.541504,0.501583,0.798465
1,73,1,P4,SAP,1675.484924,1903.541504,0.497177,0.798465
1,73,1,P5,SAP,1660.664856,1903.571533,0.492779,0.798478
1,73,1,P6,SAP,1643.804871,1903.541504,0.487776,0.798465
1,73,1,P7,SAP,1628.924866,1903.571533,0.48336,0.798478
1,73,1,P8,SAP,1612.09491,1903.601562,0.478366,0.798491
1,73,1,P9,SMP,1595.984924,1903.571533,0.473586,0.798478
1,73,1,P10,SAP,1579.934875,1903.392212,0.468823,0.798403
1,73,1,P11,SAP,1563.014954,1903.512207,0.463803,0.798453
1,73,1,P12,SAP,1548.254944,1903.452209,0.459423,0.798428
1,73,1,P13,SAP,1531.304871,1903.452209,0.454393,0.798428
1,73,1,P14,SAP,1516.484924,1903.482239,0.449996,0.798441
1,73,1,P15,SAP,1501.694885,1903.422241,0.445607,0.798415
1,73,1,P16,SAP,1488.944885,1903.392212,0.441823,0.798403
1,73,1,P17,SAPEND,1478.32489,1903.392212,0.438672,0.798403
1,74,1,P1,SAPE,1709.204895,1896.461548,0.507182,0.795496
1,74,1,P2,SAPE,1698.554871,1896.491516,0.504022,0.795508
1,74,1,P3,SAP,1685.8349,1896.461548,0.500248,0.795496
1,74,1,P4,SAP,1670.984924,1896.491516,0.495841,0.795508
1,74,1,P5,SAP,1656.164856,1896.491516,0.491444,0.795508
1,74,1,P6,SAP,1639.3349,1896.491516,0.48645,0.795508
1,74,1,P7,SAP,1624.424866,1896.521484,0.482025,0.795521
1,74,1,P8,SAP,1607.59491,1896.521484,0.477031,0.795521
1,74,1,P9,SMP,1591.484924,1896.521484,0.472251,0.795521
1,74,1,P10,SAP,1575.434875,1896.312195,0.467488,0.795433
1,74,1,P11,SAP,1558.514954,1896.432251,0.462467,0.795483
1,74,1,P12,SAP,1543.754944,1896.372192,0.458088,0.795458
1,74,1,P13,SAP,1526.804871,1896.372192,0.453058,0.795458
1,74,1,P14,SAP,1511.984924,1896.402222,0.44866,0.795471
1,74,1,P15,SAP,1497.194885,1896.342224,0.444271,0.795446
1,74,1,P16,SAP,1484.444885,1896.312195,0.440488,0.795433
1,74,1,P17,SAPEND,1473.82489,1896.312195,0.437337,0.795433
1,75,1,P1,HMP,1783.06488,1889.651489,0.529099,0.792639
1,75,1,P2,HAP,1771.004944,1889.531494,0.525521,0.792589
1,75,1,P3,HAP,1758.31488,1889.501526,0.521755,0.792576
1,75,1,P4,HAP,1745.56488,1889.561523,0.517972,0.792601
1,75,1,P5,HAP,1734.974915,1889.531494,0.514829,0.792589
1,75,2,P1,SAPE,1704.704895,1889.381531,0.505847,0.792526
1,75,2,P2,SAPE,1694.054871,1889.411499,0.502687,0.792538
1,75,2,P3,SAP,1681.3349,1889.381531,0.498912,0.792526
1,75,2,P4,SAP,1666.484924,1889.411499,0.494506,0.792538
1,75,2,P5,SAP,1651.664856,1889.411499,0.490108,0.792538
1,75,2,P6,SAP,1634.8349,1889.411499,0.485114,0.792538
1,75,2,P7,SAP,1619.954895,1889.441528,0.480699,0.792551
1,75,2,P8,SAP,1603.124939,1889.441528,0.475705,0.792551
1,75,2,P9,SMP,1586.984924,1889.441528,0.470915,0.792551
1,75,2,P10,SAP,1570.934875,1889.232239,0.466153,0.792463
1,75,2,P11,SAP,1554.014954,1889.382202,0.461132,0.792526
1,75,2,P12,SAP,1539.284851,1889.322205,0.456761,0.792501
1,75,2,P13,SAP,1522.304871,1889.322205,0.451723,0.792501
1,75,2,P14,SAP,1507.484924,1889.352234,0.447325,0.792514
1,75,2,P15,SAP,1492.694885,1889.292236,0.442936,0.792488
1,75,2,P16,SAP,1479.944885,1889.232239,0.439153,0.792463
1,75,2,P17,SAPEND,1469.32489,1889.232239,0.436001,0.792463
1,76,1,P1,HMP,1778.56488,1882.571533,0.527764,0.789669
1,76,1,P2,HAP,1766.534851,1882.451538,0.524194,0.789619
1,76,1,P3,HAP,1753.81488,1882.451538,0.52042,0.789619
1,76,1,P4,HAP,1741.06488,1882.481506,0.516636,0.789632
1,76,1,P5,HAP,1730.474915,1882.451538,0.513494,0.789619
1,76,2,P1,SAPE,1700.204895,1882.301514,0.504512,0.789556
1,76,2,P2,SAPE,1689.5849,1882.331543,0.501361,0.789569
1,76,2,P3,SAP,1676.8349,1882.331543,0.497577,0.789569
1,76,2,P4,SAP,1661.984924,1882.331543,0.493171,0.789569
1,76,2,P5,SAP,1647.194885,1882.361511,0.488782,0.789581
1,76,2,P6,SAP,1630.3349,1882.331543,0.483779,0.789569
1,76,2,P7,SAP,1615.454895,1882.361511,0.479363,0.789581
1,76,2,P8,SAP,1598.624939,1882.391479,0.474369,0.789594
1,76,2,P9,SMP,1582.484924,1882.361511,0.46958,0.789581
1,76,2,P10,SAP,1566.434875,1882.182251,0.464817,0.789506
1,76,2,P11,SAP,1549.514954,1882.302246,0.459797,0.789556
1,76,2,P12,SAP,1534.784851,1882.242249,0.455426,0.789531
1,76,2,P13,SAP,1517.804871,1882.242249,0.450387,0.789531
1,76,2,P14,SAP,1503.014954,1882.272217,0.445999,0.789544
1,76,2,P15,SAP,1488.194885,1882.212219,0.441601,0.789519
1,76,2,P16,SAP,1475.444885,1882.182251,0.437817,0.789506
1,76,2,P17,SAPEND,1464.82489,1882.182251,0.434666,0.789506
1,77,1,P1,SMP,1772.714905,1875.221558,0.526028,0.786586
1,77,1,P2,SAPE,1756.664856,1875.221558,0.521266,0.786586
1,77,1,P5,SAPEND,1714.244934,1875.311523,0.508678,0.786624
1,77,2,P1,SAPEND,1695.734924,1875.251526,0.503185,0.786599
1,77,2,P2,SAP,1685.0849,1875.221558,0.500025,0.786586
1,77,2,P3,SAP,1672.3349,1875.251526,0.496242,0.786599
1,77,2,P4,SAP,1657.454895,1875.251526,0.491826,0.786599
1,77,2,P5,SAP,1642.724915,1875.251526,0.487455,0.786599
1,77,2,P6,SAP,1625.8349,1875.251526,0.482444,0.786599
1,77,2,P7,SAP,1610.954895,1875.251526,0.478028,0.786599
1,77,2,P8,SAP,1594.09491,1875.251526,0.473025,0.786599
1,77,2,P9,SMP,1578.044861,1875.221558,0.468263,0.786586
1,77,2,P10,SAP,1561.904846,1875.102234,0.463473,0.786536
1,77,2,P11,SAP,1545.044861,1875.222229,0.45847,0.786587
1,77,2,P12,SAP,1530.254944,1875.132202,0.454082,0.786549
1,77,2,P13,SAP,1513.3349,1875.132202,0.449061,0.786549
1,77,2,P14,SAP,1498.514954,1875.162231,0.444663,0.786561
1,77,2,P15,SAP,1483.694885,1875.162231,0.440266,0.786561
1,77,2,P16,SAP,1470.944885,1875.162231,0.436482,0.786561
1,77,2,P17,SAPEND,1460.32489,1875.162231,0.433331,0.786561
1,78,1,P1,SMP,1768.244934,1868.171509,0.524702,0.783629
1,78,1,P2,SAPE,1752.164856,1868.171509,0.51993,0.783629
1,78,1,P5,SAPEND,1709.774841,1868.231506,0.507352,0.783654
1,78,2,P1,SAPEND,1691.234924,1868.171509,0.50185,0.783629
1,78,2,P2,SAP,1680.5849,1868.141479,0.49869,0.783616
1,78,2,P3,SAP,1667.8349,1868.171509,0.494906,0.783629
1,78,2,P4,SAP,1652.954895,1868.201538,0.490491,0.783642
1,78,2,P5,SAP,1638.224915,1868.171509,0.48612,0.783629
1,78,2,P6,SAP,1621.3349,1868.171509,0.481108,0.783629
1,78,2,P7,SAP,1606.454895,1868.201538,0.476693,0.783642
1,78,2,P8,SAP,1589.624939,1868.171509,0.471699,0.783629
1,78,2,P9,SMP,1573.544861,1868.141479,0.466927,0.783616
1,78,2,P10,SAP,1557.404846,1868.022217,0.462138,0.783566
1,78,2,P11,SAP,1540.544861,1868.142212,0.457135,0.783617
1,78,2,P12,SAP,1525.784851,1868.082214,0.452755,0.783592
1,78,2,P13,SAP,1508.8349,1868.082214,0.447725,0.783592
1,78,2,P14,SAP,1494.014954,1868.082214,0.443328,0.783592
1,78,2,P15,SAP,1479.194885,1868.082214,0.43893,0.783592
1,78,2,P16,SAP,1466.444885,1868.082214,0.435147,0.783592
1,78,2,P17,SAPEND,1455.82489,1868.112244,0.431996,0.783604
1,79,1,P1,SMP,1763.744934,1861.091553,0.523366,0.780659
1,79,1,P2,SAPE,1747.664856,1861.091553,0.518595,0.780659
1,79,1,P5,SAPEND,1705.274841,1861.181519,0.506016,0.780697
1,79,2,P1,SAPEND,1686.734924,1861.121521,0.500515,0.780672
1,79,2,P2,SAP,1676.0849,1861.061523,0.497355,0.780647
1,79,2,P3,SAP,1663.364929,1861.091553,0.49358,0.780659
1,79,2,P4,SAP,1648.484924,1861.121521,0.489165,0.780672
1,79,2,P5,SAP,1633.724915,1861.091553,0.484785,0.780659
1,79,2,P6,SAP,1616.8349,1861.091553,0.479773,0.780659
1,79,2,P7,SAP,1601.954895,1861.121521,0.475358,0.780672
1,79,2,P8,SAP,1585.124939,1861.091553,0.470363,0.780659
1,79,2,P9,SMP,1569.044861,1861.061523,0.465592,0.780647
1,79,2,P10,SAP,1552.904846,1860.9422,0.460803,0.780597
1,79,2,P11,SAP,1536.044861,1861.062195,0.4558,0.780647
1,79,2,P12,SAP,1521.284851,1861.002197,0.45142,0.780622
1,79,2,P13,SAP,1504.3349,1861.002197,0.44639,0.780622
1,79,2,P14,SAP,1489.514954,1861.002197,0.441993,0.780622
1,79,2,P15,SAP,1474.694885,1861.002197,0.437595,0.780622
1,79,2,P16,SAP,1461.974915,1861.032227,0.43382,0.780634
1,79,2,P17,SAPEND,1451.32489,1861.032227,0.43066,0.780634
1,80,1,P1,SMP,1759.244934,1854.011475,0.522031,0.777689
1,80,1,P2,SAPE,1743.164856,1854.011475,0.51726,0.777689
1,80,1,P5,SAPEND,1700.774841,1854.101562,0.504681,0.777727
1,80,2,P1,SAPEND,1682.234924,1854.041504,0.49918,0.777702
1,80,2,P2,SAP,1671.5849,1854.011475,0.496019,0.777689
1,80,2,P3,SAP,1658.864929,1854.041504,0.492245,0.777702
1,80,2,P4,SAP,1643.984924,1854.041504,0.487829,0.777702
1,80,2,P5,SAP,1629.224915,1854.041504,0.48345,0.777702
1,80,2,P6,SAP,1612.3349,1854.041504,0.478438,0.777702
1,80,2,P7,SAP,1597.484924,1854.041504,0.474031,0.777702
1,80,2,P8,SAP,1580.624939,1854.041504,0.469028,0.777702
1,80,2,P9,SMP,1564.544861,1854.011475,0.464257,0.777689
1,80,2,P10,SAP,1548.434875,1853.892212,0.459476,0.777639
1,80,2,P11,SAP,1531.57489,1854.012207,0.454473,0.77769
1,80,2,P12,SAP,1516.784851,1853.922241,0.450085,0.777652
1,80,2,P13,SAP,1499.864929,1853.922241,0.445064,0.777652
1,80,2,P14,SAP,1485.014954,1853.952209,0.440657,0.777665
1,80,2,P15,SAP,1470.194885,1853.952209,0.43626,0.777665
1,80,2,P16,SAP,1457.474915,1853.952209,0.432485,0.777665
1,80,2,P17,SAPEND,1446.82489,1853.952209,0.429325,0.777665
1,81,1,P1,SMP,1754.744934,1846.961548,0.520696,0.774732
1,81,1,P2,SAPE,1738.664856,1846.961548,0.515924,0.774732
1,81,1,P5,SAPEND,1696.274841,1847.021484,0.503346,0.774757
1,81,2,P1,SAPEND,1677.734924,1846.961548,0.497844,0.774732
1,81,2,P2,SAP,1667.0849,1846.931519,0.494684,0.77472
1,81,2,P3,SAP,1654.364929,1846.961548,0.490909,0.774732
1,81,2,P4,SAP,1639.484924,1846.991516,0.486494,0.774745
1,81,2,P5,SAP,1624.754944,1846.961548,0.482123,0.774732
1,81,2,P6,SAP,1607.8349,1846.961548,0.477102,0.774732
1,81,2,P7,SAP,1592.984924,1846.991516,0.472696,0.774745
1,81,2,P8,SAP,1576.124939,1846.961548,0.467693,0.774732
1,81,2,P9,SMP,1560.044861,1846.931519,0.462921,0.77472
1,81,2,P10,SAP,1543.934875,1846.812195,0.458141,0.77467
1,81,2,P11,SAP,1527.07489,1846.932251,0.453138,0.77472
1,81,2,P12,SAP,1512.284851,1846.872192,0.448749,0.774695
1,81,2,P13,SAP,1495.364929,1846.872192,0.443728,0.774695
1,81,2,P14,SAP,1480.514954,1846.872192,0.439322,0.774695
1,81,2,P15,SAP,1465.694885,1846.872192,0.434924,0.774695
1,81,2,P16,SAP,1452.974915,1846.872192,0.43115,0.774695
1,81,2,P17,SAPEND,1442.32489,1846.902222,0.42799,0.774707
1,82,1,P1,HAP,1806.704895,1839.911499,0.536114,0.771775
1,82,1,P2,HAP,1796.0849,1839.821533,0.532963,0.771737
1,82,1,P3,HAP,1785.374939,1839.821533,0.529785,0.771737
1,82,1,P4,HAP,1772.59491,1839.851562,0.525993,0.77175
1,82,2,P1,SAPEND,1673.234924,1839.911499,0.496509,0.771775
1,82,2,P2,SAP,1662.5849,1839.851562,0.493349,0.77175
1,82,2,P3,SAP,1649.864929,1839.881531,0.489574,0.771762
1,82,2,P4,SAP,1634.984924,1839.911499,0.485159,0.771775
1,82,2,P5,SAP,1620.254944,1839.881531,0.480788,0.771762
1,82,2,P6,SAP,1603.364929,1839.881531,0.475776,0.771762
1,82,2,P7,SAP,1588.484924,1839.911499,0.471361,0.771775
1,82,2,P8,SAP,1571.624939,1839.881531,0.466358,0.771762
1,82,2,P9,SMP,1555.57489,1839.851562,0.461595,0.77175
1,82,2,P10,SAP,1539.434875,1839.732239,0.456806,0.7717
1,82,2,P11,SAP,1522.57489,1839.852234,0.451803,0.77175
1,82,2,P12,SAP,1507.784851,1839.792236,0.447414,0.771725
1,82,2,P13,SAP,1490.864929,1839.792236,0.442393,0.771725
1,82,2,P14,SAP,1476.014954,1839.792236,0.437987,0.771725
1,82,2,P15,SAP,1461.194885,1839.792236,0.433589,0.771725
1,82,2,P16,SAP,1448.474915,1839.822205,0.429815,0.771738
1,82,2,P17,SAPEND,1437.82489,1839.822205,0.426654,0.771738
1,83,1,P1,HAP,1802.204895,1832.831543,0.534779,0.768805
1,83,1,P2,HAP,1791.5849,1832.771484,0.531628,0.76878
1,83,1,P3,HAP,1780.874939,1832.741516,0.52845,0.768767
1,83,1,P4,HAP,1768.09491,1832.771484,0.524657,0.76878
1,83,2,P1,SAPEND,1668.764954,1832.831543,0.495182,0.768805
1,83,2,P2,SAP,1658.114929,1832.801514,0.492022,0.768793
1,83,2,P3,SAP,1645.364929,1832.831543,0.488239,0.768805
1,83,2,P4,SAP,1630.484924,1832.831543,0.483823,0.768805
1,83,2,P5,SAP,1615.754944,1832.831543,0.479453,0.768805
1,83,2,P6,SAP,1598.864929,1832.831543,0.474441,0.768805
1,83,2,P7,SAP,1583.984924,1832.831543,0.470025,0.768805
1,83,2,P8,SAP,1567.124939,1832.831543,0.465022,0.768805
1,83,2,P9,SMP,1551.07489,1832.801514,0.46026,0.768793
1,83,2,P10,SAP,1534.934875,1832.682251,0.45547,0.768743
1,83,2,P11,SAP,1518.07489,1832.802246,0.450467,0.768793
1,83,2,P12,SAP,1503.284851,1832.712219,0.446079,0.768755
1,83,2,P13,SAP,1486.364929,1832.712219,0.441058,0.768755
1,83,2,P14,SAP,1471.514954,1832.742249,0.436651,0.768768
1,83,2,P15,SAP,1456.694885,1832.742249,0.432254,0.768768
1,83,2,P16,SAP,1443.974915,1832.742249,0.428479,0.768768
1,83,2,P17,SAPEND,1433.354919,1832.742249,0.425328,0.768768
1,84,1,P1,SAPE,1797.464905,1825.691528,0.533372,0.76581
1,84,1,P2,SAPE,1786.81488,1825.661499,0.530212,0.765798
1,84,1,P3,SAP,1772.024841,1825.691528,0.525823,0.76581
1,84,1,P4,SAP,1755.134949,1825.721558,0.520812,0.765823
1,84,1,P5,SMP,1739.0849,1825.751526,0.516049,0.765835
1,84,1,P6,SAP,1722.944885,1825.721558,0.51126,0.765823
1,84,1,P8,SAP,1691.264954,1825.721558,0.501859,0.765823
1,84,1,P9,SAPEND,1680.644958,1825.721558,0.498708,0.765823
1,84,2,P1,SAPEND,1664.264954,1825.751526,0.493847,0.765835
1,84,2,P2,SAP,1653.614929,1825.721558,0.490687,0.765823
1,84,2,P3,SAP,1640.864929,1825.751526,0.486904,0.765835
1,84,2,P4,SAP,1625.984924,1825.781494,0.482488,0.765848
1,84,2,P5,SAP,1611.254944,1825.751526,0.478117,0.765835
1,84,2,P6,SAP,1594.364929,1825.751526,0.473105,0.765835
1,84,2,P7,SAP,1579.484924,1825.781494,0.46869,0.765848
1,84,2,P8,SAP,1562.624939,1825.751526,0.463687,0.765835
1,84,2,P9,SMP,1546.57489,1825.721558,0.458924,0.765823
1,84,2,P10,SAP,1530.434875,1825.602234,0.454135,0.765773
1,84,2,P11,SAP,1513.57489,1825.722229,0.449132,0.765823
1,84,2,P12,SAP,1498.784851,1825.662231,0.444743,0.765798
1,84,2,P13,SAP,1481.864929,1825.662231,0.439723,0.765798
1,84,2,P14,SAP,1467.014954,1825.662231,0.435316,0.765798
1,84,2,P15,SAP,1452.224915,1825.662231,0.430927,0.765798
1,84,2,P16,SAP,1439.474915,1825.662231,0.427144,0.765798
1,84,2,P17,SAPEND,1428.854919,1825.6922,0.423993,0.76581
1,85,1,P1,HAP,1852.724915,1818.731506,0.54977,0.762891
1,85,1,P2,HAP,1842.07489,1818.671509,0.54661,0.762866
1,85,1,P3,HAP,1829.384949,1818.701538,0.542844,0.762878
1,85,1,P4,HAP,1816.664856,1818.731506,0.53907,0.762891
1,85,1,P5,HAP,1801.934875,1818.671509,0.534699,0.762866
1,85,2,P1,SAPEND,1659.764954,1818.701538,0.492512,0.762878
1,85,2,P2,SAP,1649.114929,1818.641479,0.489352,0.762853
1,85,2,P3,SAP,1636.364929,1818.671509,0.485568,0.762866
1,85,2,P4,SAP,1621.484924,1818.701538,0.481153,0.762878
1,85,2,P5,SAP,1606.754944,1818.671509,0.476782,0.762866
1,85,2,P6,SAP,1589.864929,1818.671509,0.47177,0.762866
1,85,2,P7,SAP,1574.984924,1818.701538,0.467355,0.762878
1,85,2,P8,SAP,1558.154846,1818.671509,0.46236,0.762866
1,85,2,P9,SMP,1542.07489,1818.641479,0.457589,0.762853
1,85,2,P10,SAP,1525.934875,1818.522217,0.4528,0.762803
1,85,2,P11,SAP,1509.07489,1818.642212,0.447797,0.762853
1,85,2,P12,SAP,1494.31488,1818.582214,0.443417,0.762828
1,85,2,P13,SAP,1477.364929,1818.582214,0.438387,0.762828
1,85,2,P14,SAP,1462.544861,1818.582214,0.43399,0.762828
1,85,2,P15,SAP,1447.724915,1818.582214,0.429592,0.762828
1,85,2,P16,SAP,1434.974915,1818.612244,0.425809,0.762841
1,85,2,P17,SAPEND,1424.354919,1818.612244,0.422657,0.762841
1,86,1,P1,HAP,1848.224915,1811.651489,0.548435,0.759921
1,86,1,P2,HAP,1837.57489,1811.591553,0.545274,0.759896
1,86,1,P3,HAP,1824.884949,1811.651489,0.541509,0.759921
1,86,1,P4,HAP,1812.164856,1811.651489,0.537734,0.759921
1,86,1,P5,HAP,1797.434875,1811.621521,0.533363,0.759908
1,86,2,P1,SAPEND,1655.264954,1811.621521,0.491177,0.759908
1,86,2,P2,SAP,1644.614929,1811.591553,0.488016,0.759896
1,86,2,P3,SAP,1631.894958,1811.621521,0.484242,0.759908
1,86,2,P4,SAP,1617.014954,1811.621521,0.479826,0.759908
1,86,2,P5,SAP,1602.254944,1811.621521,0.475447,0.759908
1,86,2,P6,SAP,1585.364929,1811.621521,0.470435,0.759908
1,86,2,P7,SAP,1570.484924,1811.621521,0.466019,0.759908
1,86,2,P8,SAP,1553.654846,1811.621521,0.461025,0.759908
1,86,2,P9,SMP,1537.57489,1811.591553,0.456254,0.759896
1,86,2,P10,SAP,1521.434875,1811.472229,0.451464,0.759846
1,86,2,P11,SAP,1504.57489,1811.592224,0.446461,0.759896
1,86,2,P12,SAP,1489.81488,1811.502197,0.442082,0.759858
1,86,2,P13,SAP,1472.864929,1811.502197,0.437052,0.759858
1,86,2,P14,SAP,1458.044861,1811.532227,0.432654,0.759871
1,86,2,P15,SAP,1443.224915,1811.532227,0.428257,0.759871
1,86,2,P16,SAP,1430.504944,1811.532227,0.424482,0.759871
1,86,2,P17,SAPEND,1419.854919,1811.532227,0.421322,0.759871
1,87,1,P1,SAPE,1843.484924,1804.601562,0.547028,0.756964
1,87,1,P2,SAPE,1832.864929,1804.661499,0.543877,0.756989
1,87,1,P3,SAP,1818.014954,1804.601562,0.53947,0.756964
1,87,1,P4,SAP,1801.124939,1804.721558,0.534458,0.757014
1,87,1,P5,SMP,1785.07489,1804.571533,0.529696,0.756951
1,87,1,P6,SAP,1768.964905,1804.691528,0.524915,0.757001
1,87,1,P8,SAP,1737.31488,1804.511475,0.515524,0.756926
1,87,1,P9,SAP,1720.424866,1804.541504,0.510512,0.756939
1,87,1,P10,SAP,1705.604919,1804.392212,0.506114,0.756876
1,87,1,P11,SAP,1690.664856,1804.452209,0.501681,0.756901
1,87,1,P12,SAP,1678.06488,1804.422241,0.497942,0.756889
1,87,2,P1,SAPEND,1650.764954,1804.541504,0.489841,0.756939
1,87,2,P2,SAP,1640.114929,1804.511475,0.486681,0.756926
1,87,2,P3,SAP,1627.394958,1804.541504,0.482907,0.756939
1,87,2,P4,SAP,1612.514954,1804.571533,0.478491,0.756951
1,87,2,P5,SAP,1597.754944,1804.541504,0.474111,0.756939
1,87,2,P6,SAP,1580.864929,1804.541504,0.469099,0.756939
1,87,2,P7,SAP,1566.014954,1804.571533,0.464693,0.756951
1,87,2,P8,SAP,1549.154846,1804.541504,0.45969,0.756939
1,87,2,P9,SMP,1533.07489,1804.511475,0.454918,0.756926
1,87,2,P10,SAP,1516.964905,1804.392212,0.450138,0.756876
1,87,2,P11,SAP,1500.104919,1804.512207,0.445135,0.756926
1,87,2,P12,SAP,1485.31488,1804.452209,0.440746,0.756901
1,87,2,P13,SAP,1468.364929,1804.452209,0.435717,0.756901
1,87,2,P14,SAP,1453.544861,1804.452209,0.431319,0.756901
1,87,2,P15,SAP,1438.724915,1804.452209,0.426921,0.756901
1,87,2,P16,SAP,1426.004944,1804.452209,0.423147,0.756901
1,87,2,P17,SAPEND,1415.354919,1804.482239,0.419987,0.756914
1,88,1,P1,HAP,1898.234924,1797.551514,0.563274,0.754007
1,88,1,P2,HAP,1887.5849,1797.551514,0.560114,0.754007
1,88,1,P3,HAP,1874.864929,1797.551514,0.55634,0.754007
1,88,1,P4,HAP,1862.114929,1797.551514,0.552556,0.754007
1,88,1,P5,HAP,1847.32489,1797.551514,0.548168,0.754007
1,88,2,P1,SAPEND,1646.264954,1797.491516,0.488506,0.753981
1,88,2,P2,SAP,1635.614929,1797.431519,0.485346,0.753956
1,88,2,P3,SAP,1622.894958,1797.461548,0.481571,0.753969
1,88,2,P4,SAP,1608.014954,1797.491516,0.477156,0.753981
1,88,2,P5,SAP,1593.284851,1797.461548,0.472785,0.753969
1,88,2,P6,SAP,1576.364929,1797.461548,0.467764,0.753969
1,88,2,P7,SAP,1561.514954,1797.491516,0.463358,0.753981
1,88,2,P8,SAP,1544.654846,1797.461548,0.458355,0.753969
1,88,2,P9,SMP,1528.57489,1797.431519,0.453583,0.753956
1,88,2,P10,SAP,1512.464905,1797.312195,0.448803,0.753906
1,88,2,P11,SAP,1495.604919,1797.432251,0.4438,0.753956
1,88,2,P12,SAP,1480.81488,1797.372192,0.439411,0.753931
1,88,2,P13,SAP,1463.894958,1797.372192,0.43439,0.753931
1,88,2,P14,SAP,1449.044861,1797.372192,0.429984,0.753931
1,88,2,P15,SAP,1434.224915,1797.372192,0.425586,0.753931
1,88,2,P16,SAP,1421.504944,1797.402222,0.421812,0.753944
1,88,2,P17,SAPEND,1410.854919,1797.402222,0.418651,0.753944
1,89,1,P1,HAP,1893.734924,1790.471558,0.561939,0.751037
1,89,1,P2,HAP,1883.0849,1790.471558,0.558779,0.751037
1,89,1,P3,HAP,1870.364929,1790.471558,0.555004,0.751037
1,89,1,P4,HAP,1857.614929,1790.471558,0.551221,0.751037
1,89,1,P5,HAP,1842.82489,1790.471558,0.546832,0.751037
1,89,2,P1,SAPEND,1641.764954,1790.411499,0.487171,0.751012
1,89,2,P2,SAP,1631.114929,1790.381531,0.48401,0.750999
1,89,2,P3,SAP,1618.394958,1790.411499,0.480236,0.751012
1,89,2,P4,SAP,1603.514954,1790.411499,0.47582,0.751012
1,89,2,P5,SAP,1588.784851,1790.411499,0.47145,0.751012
